EnquiryID,EnquiryDate,EnquiryNo,CompanyName,ShipmentMoveDate,PortOfOrigin,PortOfDischarge,NoOfContainer,EnquiryType,ReceivedBy,Remarks,Description,Class,UNNo,PackingType,HazRemarks,IsHaz,CreatedBy,CreatedOn,ModifiedOn,IsDeleted,Hazweight,HazVolume,OriginCountry,DestinationCountry,OrignState,DestinationState,OriginCity,DestinationCity,Department,IsDraft,OrgnRailRampId,DestnTerminalId,PickupType,PickupRemark,CustomerInqNo,DelRemarks,UpdatedBy,BillTo,BillToCompanyId,LicenseType,isapproved_enq,sourceofcontact,SitName,DestinationDoor,OriginDoor,GalRepID
2770,2025-08-03 00:00:00.000,INQ1021961,VERITIV,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 11:39:00.950,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2771,2025-08-03 00:00:00.000,INQ1021962,"Reliable Automatic Sprinkler Co., Inc.  1",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 12:04:34.987,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2772,2025-08-03 00:00:00.000,INQ1021963,EGYPTIAN COMPANY FOR FIRE WORKS (EGY-FIRE),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 12:14:34.457,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2773,2025-08-03 00:00:00.000,INQ1021964,COPEX MOVERS & PACKERS 1,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 16:15:45.997,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2774,2025-08-03 00:00:00.000,INQ1021965,MTS Systems (Sales / Service),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 16:24:28.220,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2775,2025-08-03 00:00:00.000,INQ1021966,Mini U Storage,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 16:38:30.973,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2776,2025-08-03 00:00:00.000,INQ1021967,SUFRA PRODUCTS AND NUTS LLC 1,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 16:52:39.977,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2777,2025-08-03 00:00:00.000,INQ1021968,Pier Agro Food Industry and Trade Inc. Free Zone B,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 17:03:43.540,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2778,2025-08-03 00:00:00.000,INQ1021969,Federal Broach & Machine Company,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 17:11:37.447,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2779,2025-08-03 00:00:00.000,INQ1021970,Proton Traders LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 17:26:23.717,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2780,2025-08-03 00:00:00.000,INQ1021971,JENTERA KUASA RESOURCES SDN BHD,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 17:38:42.633,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2781,2025-08-03 00:00:00.000,INQ1021972,Universal Intermodal Service (MN),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:00:55.470,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2782,2025-08-03 00:00:00.000,INQ1021973,LKQ Hunts Point Auto Parts,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:24:40.383,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2783,2025-08-03 00:00:00.000,INQ1021974,GP&C Operations LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:35:26.303,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2784,2025-08-03 00:00:00.000,INQ1021975,Garlock Flexibles,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:45:10.497,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2785,2025-08-03 00:00:00.000,INQ1021976,AM Centre of Excellence (AM-COE),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:50:54.290,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2786,2025-08-03 00:00:00.000,INQ1021977,Ameriflo,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-03 18:59:52.583,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2787,2025-08-04 00:00:00.000,INQ1021978,"Shanghai LXC Global Logistics Co., Ltd.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 10:50:43.727,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2788,2025-08-04 00:00:00.000,INQ1021979,Calgaz,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 11:45:04.840,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2789,2025-08-04 00:00:00.000,INQ1021980,PE Energy Industrial Supply,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 12:00:34.813,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2790,2025-08-04 00:00:00.000,INQ1021981,Accuride Canada Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 12:08:29.373,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2791,2025-08-04 00:00:00.000,INQ1021982,Vitane Pharmaceuticals Inc,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 12:19:30.617,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2792,2025-08-04 00:00:00.000,INQ1021990,Premier Equipment INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:02:30.040,2025-08-04 17:02:52.227,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2794,2025-08-04 00:00:00.000,INQ1021992,Dayton Tractor & Crane Co.,NULL,None,None,NULL,By Email,NULL,Ryan Thomas 937-293-9300 dtc@daytontractor.com,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:05:22.053,2025-12-10 09:56:16.010,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2795,2025-08-04 00:00:00.000,INQ1021993,Southeastern Equipment Company,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:07:59.350,2025-08-04 17:08:18.937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2796,2025-08-04 00:00:00.000,INQ1021994,AllSurplus,NULL,None,None,NULL,By Email,NULL,have to wait till they respond to email,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:09:10.827,2025-11-17 10:14:06.583,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2797,2025-08-04 00:00:00.000,INQ1021995,CIA Industrial,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:09:55.600,2025-10-14 12:04:00.200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2798,2025-08-04 00:00:00.000,INQ1021996,Wisconsin Metworking Machinery,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:10:42.003,2025-08-04 17:11:05.183,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,duplicate,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2799,2025-08-04 00:00:00.000,INQ1021997,HGR*24,NULL,None,None,NULL,By Email,NULL,Dan 216-486-4567 dmooney@hgr24inc.com https://hgrinc.com/how-to-sell/,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 17:11:33.563,2025-12-10 10:34:40.387,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2800,2025-08-04 00:00:00.000,INQ1021998,United Genetics Seeds,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 18:24:46.087,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2801,2025-08-04 00:00:00.000,INQ1021999,R&D Medical Products,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 18:40:20.087,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2802,2025-08-04 00:00:00.000,INQ1022000,Van Drunen Farms,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 18:45:45.833,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2803,2025-08-04 00:00:00.000,INQ1022001,GE Power,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 19:03:35.530,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2804,2025-08-04 00:00:00.000,INQ1022002,"SHENGZHOU HOUTU TEA CO., LTD.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-04 19:12:07.537,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2807,2025-08-05 00:00:00.000,INQ1022005,ANJUM,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-05 14:51:54.703,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2808,2025-08-06 00:00:00.000,INQ1022012,AQUA BLUE SHIPPING LINE LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-06 14:59:12.250,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2809,2025-08-06 00:00:00.000,INQ1022013,Al Mansour for trading and distribution,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-06 15:07:01.383,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2810,2025-08-07 00:00:00.000,INQ1022016,Shipal Line India Pvt. ltd.,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-07 10:55:03.990,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2811,2025-08-08 00:00:00.000,INQ1022024,ANDERSON EQUIPMENT COMPANY,NULL,None,None,NULL,By Email,NULL,Outsource shipping not interested,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-08 15:26:37.563,2025-10-31 09:31:40.563,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2812,2025-08-10 00:00:00.000,INQ1022025,COLIMEX SENEGAL,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 10:12:28.267,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2813,2025-08-10 00:00:00.000,INQ1022026,EPC MINEEX,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 10:26:41.130,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2814,2025-08-10 00:00:00.000,INQ1022027,Ameriworld Fulfillment,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 12:59:12.897,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2815,2025-08-10 00:00:00.000,INQ1022028,SureCan,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 13:04:51.797,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2816,2025-08-10 00:00:00.000,INQ1022029,MGS Juarez,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 13:19:55.010,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2817,2025-08-10 00:00:00.000,INQ1022030,Guillermo Lizarraga Custom House,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 14:11:36.637,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2818,2025-08-10 00:00:00.000,INQ1022031,BTX Global Logistics,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 15:58:00.240,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2819,2025-08-10 00:00:00.000,INQ1022032,"H.C. International, Inc",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 16:08:12.790,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2820,2025-08-10 00:00:00.000,INQ1022033,FMC Metals,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 16:12:25.050,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2821,2025-08-10 00:00:00.000,INQ1022034,Ocean State Job Lot,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 16:37:00.787,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2822,2025-08-10 00:00:00.000,INQ1022035,"Syed Computer 2305830,Ontario incorporation",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 16:42:19.943,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2823,2025-08-10 00:00:00.000,INQ1022036,"Hangsterfer's Laboratories, Inc.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 16:51:34.970,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2824,2025-08-10 00:00:00.000,INQ1022037,LYNX ENTERPRISES INC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 17:12:46.003,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2825,2025-08-10 00:00:00.000,INQ1022038,PROPIMA,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 17:22:08.787,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2826,2025-08-10 00:00:00.000,INQ1022039,Forwarding Center Corp,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 17:33:25.750,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2827,2025-08-10 00:00:00.000,INQ1022040,"Wenger Manufacturing, LLC",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-10 17:38:17.487,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2828,2025-08-11 00:00:00.000,INQ1022042,HGR Showroom,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-11 11:24:44.350,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2829,2025-08-11 00:00:00.000,INQ1022043,"IRONPLANET, INC.",NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-11 11:29:58.057,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2830,2025-08-11 00:00:00.000,INQ1022044,Volvo Construction Equipment,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-11 11:35:45.147,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2831,2025-08-11 00:00:00.000,INQ1022051,SMP Nutra or Supplement Manufacturing Partner Nutr,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-11 15:24:24.623,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,New Jersey (EWR),NULL,NULL,NULL
2832,2025-08-11 00:00:00.000,INQ1022053,MMS MODERN MIDDLEEAST SHIPPING LLC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-11 15:45:13.543,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2833,2025-08-12 00:00:00.000,INQ1022058,AEROSKY FREIGHT,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 11:54:23.770,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Sales & Marketing,NULL,NULL,NULL
2834,2025-08-12 00:00:00.000,INQ1022064,EUROTERM CJSC,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 16:22:22.773,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2835,2025-08-12 00:00:00.000,INQ1022067,Alfapharm,NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 17:04:11.263,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
2836,2025-08-12 00:00:00.000,INQ1022068,Elmarket LLC (Eldorado),NULL,None,None,NULL,By Email,NULL,Auto Generated,NULL,NULL,NULL,NULL,NULL,0,NULL,2025-08-12 17:20:10.710,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ocean Export,1,NULL,NULL,0,NULL,,NULL,NULL,NULL,NULL,1,0,,Inside Sales Group,NULL,NULL,NULL
