EnquiryID,EnquiryNo,CompanyName,NextActionDate,Remarks,Type,CurrentDate,,
2972,INQ1022384,"Bid Equip, LLC",2025-11-07 00:00:00.000,10/31/2025 Spoke to tiffany her boss never  got back to her on it she will follow up and get back to me,EnquiryDraft,2025-10-31 14:16:33.073,,
3124,INQ1022720,Checkmate Rigging Inc,2025-11-07 00:00:00.000,10.31 LM Casey email info,EnquiryDraft,2025-11-03 08:04:19.070,,
2017,INQ1020402,CopEx Inc,2025-11-05 00:00:00.000,10.30 LM Don and sent email,EnquiryDraft,2025-11-03 08:07:35.467,,
3022,INQ1022499,"Mid-Atlantic Lift System, Inc.",2025-11-05 00:00:00.000,Travis does mostly domestic HH dealt with him sent email,EnquiryDraft,2025-11-03 08:12:03.730,,
3125,INQ1022721,RIGGING GEAR SALES,2026-02-03 00:00:00.000,10/31/2025 work with same freight forwarder - melissa@rgsinc.net sent info but not interested follow up in 3 months,EnquiryDraft,2025-11-03 08:18:12.800,,
2944,INQ1022352,Plant & Machinery Inc.,2025-11-10 00:00:00.000,desi 713 691 4401 she does all coordination of riggers * Will list us liscence to truck desim@pmi-auction.com,EnquiryDraft,2025-11-03 10:41:52.300,,
2948,INQ1022356,Silicon Valley Auction Service,2025-11-10 00:00:00.000,11.3 lm Ed vm Sent email to diana,EnquiryDraft,2025-11-03 10:52:48.040,,
2949,INQ1022357,"Tauber Arons, Inc.",2026-02-02 00:00:00.000,Follow up 3 months,EnquiryDraft,2025-11-03 10:57:12.080,,
2944,INQ1022352,Plant & Machinery Inc.,2025-11-10 00:00:00.000,Desiree responded to my email and said she will work on getting us listed,EnquiryDraft,2025-11-03 11:36:21.557,,
2976,INQ1022388,G.W. Kittrell Auctions,2025-11-03 00:00:00.000,We are listed and got an request for pricing from David Zook 814-634-9012 Shannon Bell304-646-7010 helping loading  HH reached out to David said Shannon wants $5500 to load. I spoke to Shannon he said he doesnt know why he doesnt drive it on. HH spoke to David and he is looking for driver. I will follow up w David to get an update,EnquiryDraft,2025-11-03 14:48:47.940,,
2941,INQ1022349,"K & L Liquidations and Sales, LLC",2025-11-10 00:00:00.000,11/3/2025 Luis on call Trina will have him call me back,EnquiryDraft,2025-11-03 15:17:12.110,,
2936,INQ1022344,Infinity Asset Solutions Inc,2025-11-10 00:00:00.000,"11/3/2025 Anthony not avail Franca he is away for extended time send her info whe will speak to mgmt she did ask do we handle all duties and paperwork This can be handled in two ways: 
1.	We do trucking and the consignee at either end appoints their own custom broker to clear. 2.	We do trucking and arrange clearance at border with 3rd party. send email",EnquiryDraft,2025-11-03 15:46:20.913,,
2942,INQ1022350,"Paul E. Saperstein Co., Inc.",2026-02-02 00:00:00.000,11/3/2025 spoke w ith Kerry she left Michael a message last week they are not interested all set right now follow up 3 months,EnquiryDraft,2025-11-03 15:54:47.817,,
2935,INQ1022343,"HYPERAMS, LLC",2025-11-10 00:00:00.000,11/3/2025 Spoke with Steve he didnt recieve email please resend he will review follow up next week,EnquiryDraft,2025-11-03 16:23:21.303,,
2980,INQ1022392,INVESTMENT RECOVERY SERVICES,2025-11-11 00:00:00.000,11/4/2025 lm Trevor vm,EnquiryDraft,2025-11-04 08:15:41.983,,
1741,INQ1020089,MACHINE TOOL BIDS,2025-11-10 00:00:00.000,11/4/2025 Lm Victoria vm,EnquiryDraft,2025-11-04 08:16:37.740,,
2976,INQ1022388,G.W. Kittrell Auctions,2025-11-10 00:00:00.000,LM David Zook,EnquiryDraft,2025-11-04 08:18:10.840,,
2987,INQ1022399,Motleys Industrial,2025-11-10 00:00:00.000,11/4/2025 Spoke to Alexa Bill not in office today she will let him know i called,EnquiryDraft,2025-11-04 08:48:45.027,,
2989,INQ1022401,Power Drive Supply,2025-11-10 00:00:00.000,11/4/2025 LM Jerry VM resent email check in,EnquiryDraft,2025-11-04 08:53:53.000,,
2986,INQ1022398,Meadoworks,2025-11-10 00:00:00.000,11/4/2025 Spoke w Jeremy who connected me with Jeff initially will follow up with Jeff he has been busy and hasn't forgot about it,EnquiryDraft,2025-11-04 08:58:03.627,,
2019,INQ1020404,ADVANCED INDUSTRIAL SERVICES (AIS),2026-02-02 00:00:00.000,Not interested follow up 3 months,EnquiryDraft,2025-11-04 09:09:06.057,,
3129,INQ1022731,Fornazor,2026-02-02 00:00:00.000,"11/4/2025 LM Kevin not in they have own forwarding company LCL ocean , air freight  not alot of business  in house forwarding oti will give message to Kevin spoke with hsi associate for 20 years",EnquiryDraft,2025-11-04 10:07:21.100,,
1461,INQ1019702,A.J. Willner Auctions,2025-11-12 00:00:00.000,11/4/2025 Harry not in the office 973-332-8472 need someone to do packing hbyrnes@ajwillner.com sent email,EnquiryDraft,2025-11-04 10:20:39.167,,
2991,INQ1022403,"Salvadore Auctions & Appraisals, Inc.",2026-02-02 00:00:00.000,11/4/2025 Dana x 10 Not interested follow up 3 months,EnquiryDraft,2025-11-04 11:03:47.800,,
2969,INQ1022381,"Ashman Company Auctioneers & Appraisers, Inc",2025-11-11 00:00:00.000,11/4/2025 not in office call back,EnquiryDraft,2025-11-04 11:05:41.067,,
1100,INQ1019307,Able Machinery Movers,2025-11-10 00:00:00.000,"11/4/2025 Spoke with Tiffany, Hector in meeting resent email",EnquiryDraft,2025-11-04 11:15:10.160,,
2904,INQ1022249,Active Auction Mart Ltd.,2026-02-02 00:00:00.000,45965 Spoke to Karen wont list us but will provide our info to their customers. follow up in 3 months she will recommend us but wont list,EnquiryDraft,2025-11-04 11:58:32.670,,
3132,INQ1022735,Welch Foods Inc.,2025-11-11 00:00:00.000,11.4 Left vm  Karen Arsenault Customer Account Associate 978-372-3780 sent email,EnquiryDraft,2025-11-04 13:59:45.990,,
921,INQ1018693,CORPORATE AUCTION GROUP,2025-11-11 00:00:00.000,11/5/2025 Jasmine in meeting will have her reach back Samatha,EnquiryDraft,2025-11-05 10:21:38.423,,
2930,INQ1022338,Furrow Auction Company,2025-11-11 00:00:00.000,11/5/2025 Marianne not in today email marianne@furrow.com,EnquiryDraft,2025-11-05 10:59:19.183,,
2931,INQ1022339,GA Group,2025-11-11 00:00:00.000,11/5/2025 got vm lm,EnquiryDraft,2025-11-05 11:44:44.793,,
543,INQ1016994,CORPORATE ASSETS INC.,2025-11-11 00:00:00.000,11/5/2025 lm Barbara Holworth Marketing Dept,EnquiryDraft,2025-11-05 11:47:51.370,,
2903,INQ1022248,AARON INDUSTRIAL SOLUTIONS,2025-11-11 00:00:00.000,11/5/2025 receptionist transferred me to Ed vm lm,EnquiryDraft,2025-11-05 11:56:36.290,,
556,INQ1017007,HOLLAND INDUSTRIAL GROUP,2025-11-11 00:00:00.000,11/5/2025 hasnt had a chance to speak to boss Alex about it resend email- has Terrie info he used to work with her at Maynards  no auctions next week so will have time to speak wi Alex,EnquiryDraft,2025-11-05 12:11:17.910,,
3134,INQ1022755,Dominican Island Oil Corp,2025-11-27 00:00:00.000,"""CONTACT PERSON NAME IS Denis Nunez 809-565-7756 Ext. 278.
UPDATED BY ASHAR ON 1/17/24""",EnquiryDraft,2025-11-05 13:22:44.123,,
1181,INQ1019393,SIGMA Auction,2025-11-11 00:00:00.000,11/5/2025 No answer,EnquiryDraft,2025-11-05 13:23:36.377,,
632,INQ1017117,SCHNEIDER INDUSTRIES,2025-11-11 00:00:00.000,11/5/2025 lm Josh vm,EnquiryDraft,2025-11-05 13:32:47.290,,
713,INQ1017475,MACHINERY NETWORK,2025-11-11 00:00:00.000,11/5/2025 Riggers handle it not interested dont want to deal with insurance txt him info and he will reach out if they need help in any other areas - can we do rigging too,EnquiryDraft,2025-11-05 14:18:06.573,,
657,INQ1017156,"THOMPSON AUCTIONEERS,INC.",2025-11-12 00:00:00.000,11/6/2025Joanne Bryan not in send her an email with info and she will discuss and get back to me  jstevens@thompsonauctioneers.com,EnquiryDraft,2025-11-06 11:17:09.837,,
2951,INQ1022359,Yellow Tag Auctions LLC,2025-11-12 00:00:00.000,11/6/2025 Terri submitted to auctioneer he wasnt interested they dont advertise logisitcs host own website but through bidspotter showed her site she will readdress it with them,EnquiryDraft,2025-11-06 11:30:46.747,,
1457,INQ1019698,Thomas Industries,2025-11-12 00:00:00.000,11/6/2025 Tom Jr x5 lm checking not interested in 3% would rather gie it back to his customers he has auction today so cant speak  resend email sent email with info and follow up next week,EnquiryDraft,2025-11-06 12:09:07.480,,
3042,INQ60115,"Fastline Auction, LLC",2025-11-12 00:00:00.000,11/6/2025 Terry recommended I reach out to Bobby he makes all decisions LM general auction vm sent email to Bobby,EnquiryDraft,2025-11-06 13:01:24.340,,
2933,INQ1022341,HARRIS AUCTIONS,2025-12-02 00:00:00.000,11/6/2025 Sherry she will ask team and will call back if interested not very hopefull,EnquiryDraft,2025-11-06 13:15:44.443,,
2979,INQ1022391,GD Auctions & Appraisals,2026-02-02 00:00:00.000,send info to Taylor at Info@gdauction she will provide names to clients if they need services will add us to the list but dont publish it on auctions or web site,EnquiryDraft,2025-11-06 13:58:46.613,,
1068,INQ1019197,"Dunkel Bros Machinery Moving, An MEI Company",2025-11-12 00:00:00.000,11/6/2025 spoke with Meliani resend message it and she will follow up with team,EnquiryDraft,2025-11-06 14:18:51.587,,
2284,INQ1020813,EQUIPT,2025-11-12 00:00:00.000,"11/5/2025 Spoke with Karlina Tim is on vacation this week and due back next week. WIll follow up wed 
10.28 lm Tim",EnquiryDraft,2025-11-06 16:05:50.487,,
1061,INQ1019173,Utech CNC,2025-11-13 00:00:00.000,11.6 LM James Rawl,EnquiryDraft,2025-11-06 16:15:25.897,,
3008,INQ1022443,Farrel Corporation,2025-11-13 00:00:00.000,Lm Brian vm,EnquiryDraft,2025-11-06 16:20:04.010,,
1195,INQ1019407,"Bartell Machinery Systems, L.L.C.",2025-11-13 00:00:00.000,11/6/2025 LM VM,EnquiryDraft,2025-11-06 16:21:17.313,,
1099,INQ1019304,Affordable Erecting,2025-11-13 00:00:00.000,11/6/2025 LM Tracy vm 262 993 1223,EnquiryDraft,2025-11-06 16:23:40.377,,
2017,INQ1020402,CopEx Inc,2025-11-13 00:00:00.000,11/6/2025 Sara receptionist - Don said to speak w  Frank Cohen does overseas uses Panda and SDL chinese containers does on trucking domestically  No bookings for NC - Used us in past,EnquiryDraft,2025-11-06 16:33:07.863,,
563,INQ1017016,JOESEPH FINN CO,2025-11-21 00:00:00.000,"11.6 VM lm Matthew 
10.27 Super busy reconsider towards end of month 11/6 resend email
10.14.25Spoke w Matt been busy and hasn’t had time to review the email call back next week 10.6 Tim Duffy at Bormann Brothers at tim@bormann.us or 603-391-5012/ For Appointments Contact Auctioneer’s Office at 617-964-1886
or Matthew@josephfinn.com spoke with Matt send information to info@josephfinn.com""",EnquiryDraft,2025-11-06 16:39:10.073,,
2982,INQ1022394,Loeb Auctioneers,2025-11-14 00:00:00.000,11/7/2025 Michele not in today lm vm,EnquiryDraft,2025-11-07 09:26:44.247,,
1006,INQ1018935,CINCINNATI INDUSTRIAL AUCTIONEERS,2025-11-14 00:00:00.000,"11/7/2025 Spoke w Kristan Joe running auction today resend email follow up next week
10.31 got email sent to effjr@cia-industrial.com joe@cia-industrial.com follow up with them. they are both out of office today",EnquiryDraft,2025-11-07 09:57:53.257,,
2981,INQ1022393,KD Auctions,2025-11-14 00:00:00.000,11/7/2025 Jill forward to Jeff and Aaron send another email will meet with them this afternoon,EnquiryDraft,2025-11-07 10:04:11.497,,
2983,INQ1022395,M & M Auctions,2025-11-14 00:00:00.000,11/7/2025 Brett is out of office back monday at bachelor party this weekend resend email and check in next week,EnquiryDraft,2025-11-07 10:14:43.220,,
2972,INQ1022384,"Bid Equip, LLC",2025-11-14 00:00:00.000,11/7/2025 Tiffany not availble receptionist will let her know I called resend checkin email,EnquiryDraft,2025-11-07 10:26:11.007,,
2950,INQ1022358,Tradewest Asset Solutions Inc.,2025-11-14 00:00:00.000,11/7/2025 mtardiel@tradewestsales.com send info,EnquiryDraft,2025-11-07 11:33:19.760,,
667,INQ1017226,REVELATION MACHINERY,2025-11-14 00:00:00.000,11/7/2025 Spoke with Brenda David in meeting she will give him my info and have him call me back wont give his direct number,EnquiryDraft,2025-11-07 11:39:19.323,,
518,INQ1016938,AFFORDABLE MACHINERY,2025-11-14 00:00:00.000,11/7/2025 Ernesto took info will have someone call me back sell machinery,EnquiryDraft,2025-11-07 12:15:48.060,,
2507,INQ1021197,SAS GLOBAL CORPORATION,2025-11-14 00:00:00.000,"10.7  lm Brendan resent checkin email
10.29 Mark Cudini or Brendan Moran",EnquiryDraft,2025-11-07 12:33:05.983,,
667,INQ1017226,REVELATION MACHINERY,2025-11-07 00:00:00.000,"Hi David,

It’s a pleasure to connect with you. I called today and left a message for you. Let me know what day/time you are available for a quick call.
Best Regards,Steve",EnquiryDraft,2025-11-07 13:37:42.833,,
667,INQ1017226,REVELATION MACHINERY,2025-11-07 00:00:00.000,"Hi David,

Thank you for your email.

As you know, we've been handling machines and other items shipments from your auctions. Last year, in coordination with Jay, we extended comprehensive logistics services to all your auction buyers. This was part of our revenue-sharing partnership program, which we’d love to explore further with you.

Our VP of Sales has been trying to connect with you regarding this opportunity. I’ve looped in Steve here so he can follow up directly and provide more details.",EnquiryDraft,2025-11-07 13:38:09.943,,
667,INQ1017226,REVELATION MACHINERY,2025-11-07 00:00:00.000,"Hello, 

Someone from this company ""Miami Global Lines"" is calling us and asking to speak with me. They said I have been working with Hamid? Please email me as I will be in meetings and on the phone for the rest of the day. 

On Thu, Nov 2, 2023 at 9:58?AM David Marban <dmarban@revelationmachinery.com> wrote:
Thanks everyone!",EnquiryDraft,2025-11-07 13:38:25.490,,
710,INQ1017402,ALL PRO MACHINERY MOVERS,2025-11-14 00:00:00.000,11/7/2025 Person who works with Jason is not available now Ms Wooley  -Chrissy will follow up w her and get back with me,EnquiryDraft,2025-11-07 13:52:46.570,,
2796,INQ1021994,AllSurplus,2025-11-14 00:00:00.000,11/7/2025Lm general mailbox have preferred shipper list on website https://www.allsurplus.com/en/asset/86/23845,EnquiryDraft,2025-11-07 15:35:59.477,,
2796,INQ1021994,AllSurplus,2025-11-14 00:00:00.000,customerservice@govdeals.com,EnquiryDraft,2025-11-07 15:37:49.777,,
2941,INQ1022349,"K & L Liquidations and Sales, LLC",2025-11-17 00:00:00.000,11/10/2025 Luis has department bring stuff back and ship it out he will review and is interested he said it’s a win win!,EnquiryDraft,2025-11-11 07:14:58.907,,
2980,INQ1022392,INVESTMENT RECOVERY SERVICES,2025-12-03 00:00:00.000,11.10 lm trevor vm,EnquiryDraft,2025-11-11 07:15:45.963,,
1741,INQ1020089,MACHINE TOOL BIDS,2025-11-17 00:00:00.000,11.10 Victoria on ac all lm with receptionsit,EnquiryDraft,2025-11-11 07:16:28.540,,
2987,INQ1022399,Motleys Industrial,2025-12-08 00:00:00.000,11.10 Alexis Bill not in office she has left him messages follow up 1st wk december,EnquiryDraft,2025-11-11 07:17:07.887,,
2989,INQ1022401,Power Drive Supply,2025-12-03 00:00:00.000,11.10 LM Jerry,EnquiryDraft,2025-11-11 07:19:08.603,,
2986,INQ1022398,Meadoworks,2025-12-08 00:00:00.000,11.10 Jeff hasn’t had time to review it with his team give him 2 weeks and follow up 12.8,EnquiryDraft,2025-11-11 07:19:50.320,,
1100,INQ1019307,Able Machinery Movers,2025-11-17 00:00:00.000,11.10 LM VM,EnquiryDraft,2025-11-11 07:47:08.470,,
2933,INQ1022341,HARRIS AUCTIONS,2025-12-09 00:00:00.000,Follow up in december - not interested,EnquiryDraft,2025-11-11 08:05:12.203,,
2992,INQ1022404,SITE Auction Services,2025-11-17 00:00:00.000,11/10/2025 dropped call tried back couldn’t reach anyone or vm phone line issues,EnquiryDraft,2025-11-11 08:06:08.947,,
2948,INQ1022356,Silicon Valley Auction Service,2025-11-17 00:00:00.000,11.10  LM ED Garcia,EnquiryDraft,2025-11-11 08:06:50.520,,
2946,INQ1022354,Resell CNC,2025-11-17 00:00:00.000,"11/3/2025 Spoke with Jessica didnt recieve email resent follow up next week
11/3/2025 Spoke with Jessica didnt recieve email resent follow up next week",EnquiryDraft,2025-11-11 08:25:56.120,,
1104,INQ1019315,AMCbid,2025-11-17 00:00:00.000,11.10 Shannon answering service too many calls this am so overflow to service she will have office call me office opens at 9,EnquiryDraft,2025-11-11 08:29:10.233,,
1086,INQ1019267,ARCO MACHINERY MOVERS,2025-11-17 00:00:00.000,11.10 Spoke with lanie send info to accounting@arcomachine.com,EnquiryDraft,2025-11-11 08:30:15.747,,
971,INQ1018822,ARON INDUSTRIAL SOLUTIONS,2025-11-17 00:00:00.000,11.10 send info will run up flagpole austin@aaronauctions.com,EnquiryDraft,2025-11-11 08:35:59.877,,
534,INQ1016981,ASSET SALES,2025-11-17 00:00:00.000,11.10 lm general vm but said advertising person send email,EnquiryDraft,2025-11-11 09:08:58.660,,
538,INQ1016988,BLACK STAR AUCTIONS,2025-11-17 00:00:00.000,11.10 lm general mailbox got a txt message from them and replied with info on sepatra send email,EnquiryDraft,2025-11-11 09:11:05.727,,
571,INQ1017028,C.A.S. RIGGING,2025-11-17 00:00:00.000,11.10 lm vm send email,EnquiryDraft,2025-11-11 09:11:48.900,,
812,INQ1018551,CHUMBLEY ENTERPRISES,2025-11-17 00:00:00.000,11.10 lm sent email,EnquiryDraft,2025-11-11 09:29:11.293,,
620,INQ1017101,CLOVER MACHINERY MOVERS,2025-11-17 00:00:00.000,11.10 lm,EnquiryDraft,2025-11-11 09:33:57.007,,
542,INQ1016993,CLT AUCTIONS,2025-11-17 00:00:00.000,11.10 Valerie -Send info to logistics@cltauction.com Paul handles,EnquiryDraft,2025-11-11 09:36:22.313,,
616,INQ1017095,"Consolidated Machinery Movers, Inc.",2025-11-17 00:00:00.000,11.10 send info to estimators cmm@machinerymovers.com,EnquiryDraft,2025-11-11 09:37:21.370,,
573,INQ1017030,CP Millwright Fabrication,2025-11-17 00:00:00.000,11.10 LM VM no email address cant find website,EnquiryDraft,2025-11-11 09:38:08.837,,
2969,INQ1022381,"Ashman Company Auctioneers & Appraisers, Inc",2025-12-02 00:00:00.000,11.11 lm vm,EnquiryDraft,2025-11-11 11:12:48.027,,
3090,INQ1022647,AuctionReady,2025-12-02 00:00:00.000,"11.11 LM VM	
11/5/2025 LM resend email	
10.31  LM David   -  Hamid emailed David to connect us with Auction houses and Millwright /Packers",EnquiryDraft,2025-11-11 11:22:29.420,,
921,INQ1018693,CORPORATE AUCTION GROUP,2025-12-03 00:00:00.000,11.11 havent set anything up yet only have one more auction follow up next month,EnquiryDraft,2025-11-11 11:32:12.947,,
2930,INQ1022338,Furrow Auction Company,2026-02-10 00:00:00.000,11.11 Marianne no need for use local guy send info will keep on file most business within state  resent contact info and email follow up in 3 months,EnquiryDraft,2025-11-11 11:48:51.760,,
2931,INQ1022339,GA Group,2025-12-02 00:00:00.000,11.11 Lm Paul vm,EnquiryDraft,2025-11-11 13:51:34.477,,
543,INQ1016994,CORPORATE ASSETS INC.,2025-12-03 00:00:00.000,11.11 Barb lm vm marketing dept,EnquiryDraft,2025-11-11 13:54:32.183,,
2903,INQ1022248,AARON INDUSTRIAL SOLUTIONS,2025-12-03 00:00:00.000,11/11/2025 lm vm called a few times on hold,EnquiryDraft,2025-11-11 14:13:47.657,,
556,INQ1017007,HOLLAND INDUSTRIAL GROUP,2025-11-18 00:00:00.000,11.11 follow up next week,EnquiryDraft,2025-11-11 14:18:35.323,,
1181,INQ1019393,SIGMA Auction,2025-12-03 00:00:00.000,11/11/2025 Trace is not in today wcb,EnquiryDraft,2025-11-11 14:21:25.083,,
629,INQ1017114,PROXIO GROUP,2025-11-18 00:00:00.000,11/11/2025 lm vm called a few times on hold 11/5/2025 Got VM LM Howard,EnquiryDraft,2025-11-11 14:29:49.840,,
2982,INQ1022394,Loeb Auctioneers,2026-01-06 00:00:00.000,"11.12 Michelle sent email reply and is interested in hearing more but would like me to reach out after january. Steve, 

Please reach out to us after the first of the year.  We are interested in hearing more about your proposal.

Thanks so much,
Michelle


Michelle Chappell
Operations Coordinator
Loeb	 	773-496-5722 (Direct/Mobile)
michellec@loebequipment.com
loebequipment.com

	

Your Trusted Resource for Equipment Solutions Since 1880",EnquiryDraft,2025-11-12 08:12:05.143,,
1461,INQ1019702,A.J. Willner Auctions,2025-12-03 00:00:00.000,11.12 Harry vm is full and cannot accept messages resend email catch up,EnquiryDraft,2025-11-12 10:23:00.987,,
632,INQ1017117,SCHNEIDER INDUSTRIES,2025-11-19 00:00:00.000,1.12 Spoke with Josh he reviewed email and is on board. He will send me a link once he has our info on Bidspotter,EnquiryDraft,2025-11-12 11:28:11.950,,
3140,INQ1022793,CNC Machines,2026-05-12 00:00:00.000,"11.12 They have an inhouse shipping company so no need they are employees of the company ok touch base in 6 months 
11/6/2025 Martin no longer there spoke with Danile he will forward it to team 
10.28 x 194 lm 10.27 sent email",EnquiryDraft,2025-11-12 11:40:16.357,,
657,INQ1017156,"THOMPSON AUCTIONEERS,INC.",2025-11-19 00:00:00.000,11/12/2025 Dorothy Bryan not in Dorothy heard about the program will check with Dorothy,EnquiryDraft,2025-11-12 13:23:10.980,,
2951,INQ1022359,Yellow Tag Auctions LLC,2025-12-03 00:00:00.000,11/12/2025 Terri has not had time to speak to auction team follow up 1st week december,EnquiryDraft,2025-11-12 13:30:47.900,,
1457,INQ1019698,Thomas Industries,2025-12-03 00:00:00.000,11/12/2025 Tom Jr lm vm,EnquiryDraft,2025-11-12 13:33:21.880,,
3042,INQ60115,"Fastline Auction, LLC",2025-12-03 00:00:00.000,11/12/2025 no one available lm Bobby,EnquiryDraft,2025-11-12 13:36:50.737,,
1068,INQ1019197,"Dunkel Bros Machinery Moving, An MEI Company",2025-12-03 00:00:00.000,11/12/2025 forward to manager and hasnt heard back she will follow back up with him and get back to me,EnquiryDraft,2025-11-12 13:56:10.520,,
2284,INQ1020813,EQUIPT,2025-11-19 00:00:00.000,11/12/2025 Tim spoke with someone the challenge is tracking tim@equipt.com send cloud solution to him follow up next week,EnquiryDraft,2025-11-12 14:00:34.573,,
1195,INQ1019407,"Bartell Machinery Systems, L.L.C.",2025-12-03 00:00:00.000,11/13/2025 cant connect with anyone it just puts me in que with music playing rent email checking in,EnquiryDraft,2025-11-13 10:58:26.447,,
3142,INQ1022803,Highland Industries,2026-05-13 00:00:00.000,"11/13/2025 Helen all set have shippers in place and not interested
11/6/2025 LM 
10/30/2025 In a meeting  sales manager handles transportation lm
10.24 we quoted a job but didn’t get it Hamid contact as corp customer sent email",EnquiryDraft,2025-11-13 11:24:44.503,,
1061,INQ1019173,Utech CNC,2026-01-13 00:00:00.000,11/13/2025 James has 3 options that they use 7 years jamesw@utechcnc.com Asked if we do cnc machines i said yes and told him about auction program he then said send me your info and he will reach out,EnquiryDraft,2025-11-13 11:44:17.710,,
3008,INQ1022443,Farrel Corporation,2025-11-14 00:00:00.000,11/13/2025 Biran not the guy but try reaching out to Shipping supervisor matt 203-736-5508 / his boss   jairol 203-736-5548 they have freight forwarders they work with but they may be open to explore others,EnquiryDraft,2025-11-13 12:44:16.820,,
1099,INQ1019304,Affordable Erecting,2025-12-03 00:00:00.000,11/13/2025 lm tracy,EnquiryDraft,2025-11-13 14:39:51.650,,
2017,INQ1020402,CopEx Inc,2026-01-13 00:00:00.000,11/13/2025 Frank got email has email customers have set people and carriers to use same crowd,EnquiryDraft,2025-11-13 14:41:26.477,,
2968,INQ1022380,American Auctioneers Group,2026-05-13 00:00:00.000,11/13/2025 Alicia they dont recommend or do referrals not interested,EnquiryDraft,2025-11-13 15:22:41.170,,
2149,INQ1020572,AMERICAN RIGGING,2025-11-20 00:00:00.000,11/13/2025 LM VM Bill and sent email,EnquiryDraft,2025-11-13 16:33:20.520,,
533,INQ1016980,ARIZONA AUCTIONERS,2026-04-16 00:00:00.000,11./13/2025Dont list on website taylore@arizonaauctioneers.com maybe get 3 requests most customers have shippers,EnquiryDraft,2025-11-13 17:16:34.920,,
1181,INQ1019393,SIGMA Auction,2025-12-03 00:00:00.000,11.12.25 Trace returned my call. He will follow up with hsi logistics people and get back to me,EnquiryDraft,2025-11-14 07:02:32.350,,
704,INQ1017385,BIDEQUIP LLC,2025-12-03 00:00:00.000,11/14/2025 Tiffany is not in today receptionsit will give her a written message she also suggested i email her so will resend email catch up,EnquiryDraft,2025-11-14 09:02:28.003,,
570,INQ1017026,C & C MILLWRIGHT MAINATAINANCE,2026-05-13 00:00:00.000,11/14/2025 referred by revelation they dont ship and has a sister trucking company no need only do local,EnquiryDraft,2025-11-14 09:10:04.150,,
574,INQ1017032,CRITTENDEN MILLWRIGHT & FABRICATION,2026-05-14 00:00:00.000,"11/14/2025 He has a person who he has been working with who is his buddy not interested 
follow up 6 months",EnquiryDraft,2025-11-14 10:04:37.687,,
608,INQ1017085,CUSTOM MACHINE & TOLL LLC,2025-11-21 00:00:00.000,11/14/2025 LM vm shipping sent general email,EnquiryDraft,2025-11-14 10:29:21.580,,
1115,INQ1019326,DALRYMPLE RIGGING AND TRANSPORT INC,2025-11-21 00:00:00.000,11/14/2025 MEI Industrial Solutions LM VM sent email to wade,EnquiryDraft,2025-11-14 10:59:35.973,,
2794,INQ1021992,Dayton Tractor & Crane Co.,2025-11-21 00:00:00.000,11/14/2025 LM Ryan send email,EnquiryDraft,2025-11-14 11:03:58.680,,
1191,INQ1019403,DEVINO TRUCKS AND PARTS,2025-12-03 00:00:00.000,11/14/2025 shipping trucks and equipments alot to miami mad190@aol.com  send info wanted to know price for a container to miami from NJ,EnquiryDraft,2025-11-14 11:37:23.173,,
519,INQ1016946,ENGINEER FIRE,2025-11-21 00:00:00.000,11/14/2025 lm vm sent email,EnquiryDraft,2025-11-14 14:34:55.870,,
609,INQ1017086,ENGINEERED TRANSPORT INTL (Heil),2025-11-21 00:00:00.000,11.14 lm vm shipping and sent email,EnquiryDraft,2025-11-14 14:46:16.103,,
2452,INQ1021090,SOS  Services,2025-11-17 00:00:00.000,Test1,EnquiryDraft,2025-11-16 00:23:04.680,,
3145,INQ1022817,SOS  Services,2025-11-17 00:00:00.000,Test2,EnquiryDraft,2025-11-16 00:23:48.203,,
3146,INQ1022818,SOS  Services,2025-11-18 00:00:00.000,test,EnquiryDraft,2025-11-16 00:24:48.973,,
3147,INQ1022819,SOS  Services,2025-11-17 00:00:00.000,test,EnquiryDraft,2025-11-16 00:25:14.953,,
3148,INQ1022820,SOS  Services,2025-11-25 00:00:00.000,test,EnquiryDraft,2025-11-16 00:25:52.900,,
3149,INQ1022821,SOS  Services,2025-11-17 00:00:00.000,test,EnquiryDraft,2025-11-16 00:26:24.423,,
3150,INQ1022822,SOS  Services,2025-11-19 00:00:00.000,test,EnquiryDraft,2025-11-16 00:26:52.010,,
3008,INQ1022443,Farrel Corporation,2025-11-21 00:00:00.000,11.17 lm matt vm,EnquiryDraft,2025-11-17 09:28:37.120,,
1006,INQ1018935,CINCINNATI INDUSTRIAL AUCTIONEERS,2026-05-18 00:00:00.000,11.17.2025 Joe not something they do- they typically want people on site -  follow up 6 months,EnquiryDraft,2025-11-17 09:41:40.207,,
2946,INQ1022354,Resell CNC,2025-12-03 00:00:00.000,11.17.25 LM Jessica status of adding us to recommended freight broker list,EnquiryDraft,2025-11-17 09:58:28.157,,
2796,INQ1021994,AllSurplus,2025-12-03 00:00:00.000,11/17/2025 Samara send in request to email me no one to speak to have to wait till they reach out from email - resent email,EnquiryDraft,2025-11-17 10:14:06.607,,
1104,INQ1019315,AMCbid,2025-12-03 00:00:00.000,11/17/2025 spoke to receptionsit Lynn took down my info and i also resent email,EnquiryDraft,2025-11-17 10:26:12.250,,
534,INQ1016981,ASSET SALES,2025-12-03 00:00:00.000,11/17/2025 Wendy lm resnd email,EnquiryDraft,2025-11-17 10:56:57.263,,
